,2Y,3Y,5Y,7Y,10Y,20Y
Level,2.1289681343441718,2.039458743657431,1.8660167903963836,1.7512673602296533,1.6259194736474174,1.5669505106986694
Slope 20Y-2Y,-0.4443524347581538,-0.2795855344639287,0.011445653324923871,0.1918474850399735,0.3589471284833655,0.5501041029882836
Curvature 2*10Y-2Y-20Y,-0.07020694903481685,0.013386239733535877,0.07563287994431714,0.06507204282143397,0.010690835202165426,-0.08600255718367947
