,LSTM,LSTM,LSTM,LSTM,LSTM,LSTM,VAR,VAR,VAR,VAR,VAR,VAR,Autoencoder,Autoencoder,Autoencoder,Autoencoder,Autoencoder,Autoencoder,Trend-follow,Trend-follow,Trend-follow,Trend-follow,Trend-follow,Trend-follow
,2Y,3Y,5Y,7Y,10Y,20Y,2Y,3Y,5Y,7Y,10Y,20Y,2Y,3Y,5Y,7Y,10Y,20Y,2Y,3Y,5Y,7Y,10Y,20Y
Date,,,,,,,,,,,,,,,,,,,,,,,,
1998-05-08,3.000000000000025,4.999999999999982,5.000000000000071,-12.00000000000001,-12.99999999999999,-16.000000000000014,3.000000000000025,4.999999999999982,5.000000000000071,12.00000000000001,12.99999999999999,16.000000000000014,-3.000000000000025,4.999999999999982,-5.000000000000071,12.00000000000001,-12.99999999999999,16.000000000000014,-3.000000000000025,-4.999999999999982,-5.000000000000071,-12.00000000000001,-12.99999999999999,-16.000000000000014
1998-05-15,20.000000000000018,20.999999999999996,24.00000000000002,-27.999999999999936,-25.0,-29.999999999999982,20.000000000000018,20.999999999999996,24.00000000000002,27.999999999999936,25.0,29.999999999999982,20.000000000000018,-20.999999999999996,24.00000000000002,27.999999999999936,-25.0,29.999999999999982,-20.000000000000018,-20.999999999999996,-24.00000000000002,-27.999999999999936,25.0,-29.999999999999982
1998-05-22,11.000000000000032,12.99999999999999,13.000000000000078,-17.99999999999997,-16.999999999999993,-20.999999999999996,11.000000000000032,12.99999999999999,13.000000000000078,17.99999999999997,16.999999999999993,20.999999999999996,11.000000000000032,-12.99999999999999,13.000000000000078,17.99999999999997,-16.999999999999993,20.999999999999996,-11.000000000000032,12.99999999999999,13.000000000000078,17.99999999999997,16.999999999999993,20.999999999999996
1998-05-29,2.000000000000046,0.9999999999999787,6.99999999999994,-9.999999999999964,-9.999999999999964,-16.000000000000014,2.000000000000046,0.9999999999999787,6.99999999999994,9.999999999999964,9.999999999999964,16.000000000000014,-2.000000000000046,-0.9999999999999787,6.99999999999994,9.999999999999964,-9.999999999999964,16.000000000000014,2.000000000000046,0.9999999999999787,6.99999999999994,9.999999999999964,9.999999999999964,16.000000000000014
1998-06-05,13.999999999999968,12.99999999999999,16.999999999999993,-16.000000000000014,-16.000000000000014,-18.99999999999995,13.999999999999968,12.99999999999999,16.999999999999993,16.000000000000014,16.000000000000014,18.99999999999995,-13.999999999999968,-12.99999999999999,16.999999999999993,-16.000000000000014,-16.000000000000014,18.99999999999995,-13.999999999999968,-12.99999999999999,-16.999999999999993,-16.000000000000014,-16.000000000000014,18.99999999999995
1998-06-12,1.9999999999999574,0.9999999999999787,2.999999999999936,-1.0000000000000675,-0.9999999999999787,-1.9999999999999574,1.9999999999999574,0.9999999999999787,2.999999999999936,1.0000000000000675,0.9999999999999787,1.9999999999999574,-1.9999999999999574,-0.9999999999999787,2.999999999999936,-1.0000000000000675,-0.9999999999999787,-1.9999999999999574,1.9999999999999574,0.9999999999999787,2.999999999999936,1.0000000000000675,0.9999999999999787,1.9999999999999574
1998-06-19,5.999999999999961,1.9999999999999574,2.999999999999936,3.000000000000025,4.0000000000000036,6.99999999999994,5.999999999999961,1.9999999999999574,2.999999999999936,-3.000000000000025,-4.0000000000000036,-6.99999999999994,5.999999999999961,-1.9999999999999574,2.999999999999936,3.000000000000025,4.0000000000000036,-6.99999999999994,-5.999999999999961,-1.9999999999999574,-2.999999999999936,3.000000000000025,4.0000000000000036,6.99999999999994
1998-06-26,2.999999999999936,6.00000000000005,0.9999999999999787,-1.0000000000000675,-0.9999999999999787,4.999999999999982,2.999999999999936,6.00000000000005,0.9999999999999787,1.0000000000000675,0.9999999999999787,-4.999999999999982,-2.999999999999936,6.00000000000005,-0.9999999999999787,-1.0000000000000675,-0.9999999999999787,4.999999999999982,2.999999999999936,-6.00000000000005,0.9999999999999787,1.0000000000000675,0.9999999999999787,-4.999999999999982
1998-07-03,-4.999999999999982,-2.000000000000046,-8.999999999999986,8.999999999999986,8.000000000000007,10.999999999999943,-4.999999999999982,-2.000000000000046,-8.999999999999986,-8.999999999999986,-8.000000000000007,-10.999999999999943,4.999999999999982,2.000000000000046,8.999999999999986,8.999999999999986,8.000000000000007,10.999999999999943,-4.999999999999982,-2.000000000000046,-8.999999999999986,-8.999999999999986,-8.000000000000007,-10.999999999999943
1998-07-10,7.000000000000028,8.999999999999986,1.0000000000000675,-2.999999999999936,-1.9999999999999574,-1.0000000000000675,7.000000000000028,8.999999999999986,1.0000000000000675,2.999999999999936,1.9999999999999574,1.0000000000000675,-7.000000000000028,-8.999999999999986,-1.0000000000000675,-2.999999999999936,-1.9999999999999574,-1.0000000000000675,7.000000000000028,8.999999999999986,1.0000000000000675,-2.999999999999936,-1.9999999999999574,-1.0000000000000675
1998-07-17,12.00000000000001,18.00000000000006,15.000000000000036,-15.000000000000036,-10.999999999999943,-17.99999999999997,12.00000000000001,18.00000000000006,15.000000000000036,15.000000000000036,10.999999999999943,17.99999999999997,-12.00000000000001,-18.00000000000006,-15.000000000000036,15.000000000000036,-10.999999999999943,17.99999999999997,-12.00000000000001,-18.00000000000006,-15.000000000000036,-15.000000000000036,-10.999999999999943,-17.99999999999997
1998-07-24,23.000000000000043,23.999999999999932,24.00000000000002,-18.99999999999995,-12.99999999999999,-16.999999999999993,23.000000000000043,23.999999999999932,24.00000000000002,18.99999999999995,12.99999999999999,16.999999999999993,-23.000000000000043,-23.999999999999932,24.00000000000002,-18.99999999999995,-12.99999999999999,16.999999999999993,-23.000000000000043,23.999999999999932,24.00000000000002,18.99999999999995,12.99999999999999,16.999999999999993
