,LSTM,LSTM,LSTM,LSTM,LSTM,LSTM,VAR,VAR,VAR,VAR,VAR,VAR,Autoencoder,Autoencoder,Autoencoder,Autoencoder,Autoencoder,Autoencoder,Trend-follow,Trend-follow,Trend-follow,Trend-follow,Trend-follow,Trend-follow
,2Y,5Y,7Y,10Y,15Y,20Y,2Y,5Y,7Y,10Y,15Y,20Y,2Y,5Y,7Y,10Y,15Y,20Y,2Y,5Y,7Y,10Y,15Y,20Y
Date,,,,,,,,,,,,,,,,,,,,,,,,
1997-02-28,-14.400000000000002,2.200000000000002,-5.200000000000005,-10.000000000000009,-9.200000000000008,-9.699999999999998,-14.400000000000002,2.200000000000002,-5.200000000000005,-10.000000000000009,-9.200000000000008,-9.699999999999998,14.400000000000002,2.200000000000002,-5.200000000000005,-10.000000000000009,-9.200000000000008,9.699999999999998,14.400000000000002,-2.200000000000002,5.200000000000005,10.000000000000009,-9.200000000000008,-9.699999999999998
1997-03-07,-10.999999999999998,-3.400000000000003,-14.500000000000002,-21.300000000000008,-23.799999999999997,-20.900000000000006,-10.999999999999998,-3.400000000000003,-14.500000000000002,-21.300000000000008,-23.799999999999997,-20.900000000000006,10.999999999999998,-3.400000000000003,-14.500000000000002,-21.300000000000008,-23.799999999999997,-20.900000000000006,-10.999999999999998,3.400000000000003,14.500000000000002,21.300000000000008,23.799999999999997,20.900000000000006
1997-03-14,-20.699999999999996,10.199999999999987,3.299999999999992,-6.000000000000005,-8.60000000000003,-11.799999999999988,-20.699999999999996,10.199999999999987,3.299999999999992,-6.000000000000005,-8.60000000000003,-11.799999999999988,20.699999999999996,10.199999999999987,3.299999999999992,-6.000000000000005,-8.60000000000003,-11.799999999999988,-20.699999999999996,-10.199999999999987,-3.299999999999992,6.000000000000005,8.60000000000003,11.799999999999988
1997-03-21,-2.299999999999991,-11.899999999999999,-13.79999999999999,-15.200000000000014,-17.39999999999999,-18.80000000000002,-2.299999999999991,11.899999999999999,-13.79999999999999,-15.200000000000014,-17.39999999999999,-18.80000000000002,2.299999999999991,-11.899999999999999,-13.79999999999999,-15.200000000000014,-17.39999999999999,-18.80000000000002,2.299999999999991,-11.899999999999999,-13.79999999999999,-15.200000000000014,-17.39999999999999,-18.80000000000002
1997-03-28,-17.200000000000003,5.800000000000005,5.100000000000016,-2.799999999999958,-6.499999999999995,-10.200000000000031,-17.200000000000003,5.800000000000005,5.100000000000016,-2.799999999999958,-6.499999999999995,-10.200000000000031,17.200000000000003,5.800000000000005,5.100000000000016,-2.799999999999958,-6.499999999999995,-10.200000000000031,17.200000000000003,-5.800000000000005,-5.100000000000016,2.799999999999958,6.499999999999995,10.200000000000031
1997-04-04,-21.599999999999998,18.100000000000005,19.700000000000006,16.69999999999998,14.300000000000024,5.399999999999983,-21.599999999999998,18.100000000000005,19.700000000000006,16.69999999999998,14.300000000000024,5.399999999999983,21.599999999999998,18.100000000000005,19.700000000000006,16.69999999999998,14.300000000000024,5.399999999999983,-21.599999999999998,-18.100000000000005,-19.700000000000006,-16.69999999999998,-14.300000000000024,-5.399999999999983
1997-04-11,-33.900000000000006,41.80000000000001,44.69999999999998,41.900000000000006,40.10000000000002,31.999999999999986,-33.900000000000006,-41.80000000000001,44.69999999999998,41.900000000000006,40.10000000000002,31.999999999999986,33.900000000000006,41.80000000000001,44.69999999999998,41.900000000000006,40.10000000000002,31.999999999999986,33.900000000000006,41.80000000000001,44.69999999999998,41.900000000000006,40.10000000000002,-31.999999999999986
1997-04-18,-32.199999999999996,39.39999999999999,41.5,37.000000000000014,37.5,35.099999999999994,-32.199999999999996,39.39999999999999,41.5,37.000000000000014,37.5,35.099999999999994,32.199999999999996,39.39999999999999,41.5,37.000000000000014,37.5,35.099999999999994,32.199999999999996,-39.39999999999999,-41.5,37.000000000000014,37.5,35.099999999999994
1997-04-25,-20.799999999999997,30.699999999999996,29.000000000000004,31.19999999999998,28.200000000000003,29.600000000000026,-20.799999999999997,30.699999999999996,29.000000000000004,31.19999999999998,28.200000000000003,29.600000000000026,20.799999999999997,30.699999999999996,29.000000000000004,31.19999999999998,28.200000000000003,29.600000000000026,20.799999999999997,30.699999999999996,29.000000000000004,31.19999999999998,28.200000000000003,29.600000000000026
1997-05-02,-26.900000000000002,29.300000000000015,24.399999999999977,24.6,23.099999999999987,27.600000000000023,-26.900000000000002,29.300000000000015,24.399999999999977,24.6,23.099999999999987,27.600000000000023,26.900000000000002,29.300000000000015,24.399999999999977,24.6,23.099999999999987,27.600000000000023,-26.900000000000002,29.300000000000015,24.399999999999977,24.6,23.099999999999987,27.600000000000023
1997-05-09,-10.399999999999988,-0.6999999999999895,-5.099999999999971,-6.800000000000006,-11.100000000000021,-0.40000000000000036,-10.399999999999988,0.6999999999999895,-5.099999999999971,-6.800000000000006,-11.100000000000021,-0.40000000000000036,10.399999999999988,0.6999999999999895,-5.099999999999971,-6.800000000000006,-11.100000000000021,-0.40000000000000036,10.399999999999988,0.6999999999999895,-5.099999999999971,-6.800000000000006,-11.100000000000021,-0.40000000000000036
1997-05-16,4.899999999999993,-10.099999999999998,-12.199999999999989,-12.799999999999967,-18.599999999999994,-12.199999999999989,4.899999999999993,-10.099999999999998,-12.199999999999989,-12.799999999999967,-18.599999999999994,-12.199999999999989,-4.899999999999993,-10.099999999999998,-12.199999999999989,-12.799999999999967,-18.599999999999994,-12.199999999999989,4.899999999999993,10.099999999999998,12.199999999999989,12.799999999999967,18.599999999999994,-12.199999999999989
1997-05-23,14.200000000000001,18.199999999999996,-17.200000000000017,-17.09999999999998,-19.200000000000017,-17.300000000000004,14.200000000000001,-18.199999999999996,-17.200000000000017,-17.09999999999998,-19.200000000000017,-17.300000000000004,-14.200000000000001,-18.199999999999996,-17.200000000000017,-17.09999999999998,-19.200000000000017,-17.300000000000004,-14.200000000000001,-18.199999999999996,-17.200000000000017,-17.09999999999998,19.200000000000017,-17.300000000000004
1997-05-30,19.200000000000006,19.200000000000017,-16.299999999999983,-16.999999999999993,-20.500000000000007,-19.799999999999997,19.200000000000006,-19.200000000000017,-16.299999999999983,-16.999999999999993,-20.500000000000007,-19.799999999999997,-19.200000000000006,-19.200000000000017,-16.299999999999983,-16.999999999999993,-20.500000000000007,-19.799999999999997,-19.200000000000006,-19.200000000000017,16.299999999999983,16.999999999999993,-20.500000000000007,-19.799999999999997
1997-06-06,29.799999999999994,-29.600000000000005,-24.70000000000003,-18.599999999999994,-21.099999999999987,-20.699999999999985,29.799999999999994,-29.600000000000005,-24.70000000000003,-18.599999999999994,-21.099999999999987,-20.699999999999985,-29.799999999999994,-29.600000000000005,-24.70000000000003,-18.599999999999994,-21.099999999999987,-20.699999999999985,-29.799999999999994,29.600000000000005,24.70000000000003,18.599999999999994,21.099999999999987,20.699999999999985
1997-06-13,11.399999999999999,-11.299999999999999,-10.899999999999999,-8.900000000000041,-8.000000000000007,-9.499999999999975,11.399999999999999,11.299999999999999,-10.899999999999999,-8.900000000000041,-8.000000000000007,-9.499999999999975,-11.399999999999999,-11.299999999999999,-10.899999999999999,-8.900000000000041,-8.000000000000007,-9.499999999999975,11.399999999999999,11.299999999999999,10.899999999999999,8.900000000000041,8.000000000000007,9.499999999999975
1997-06-20,9.499999999999996,-9.699999999999998,-11.099999999999977,-6.700000000000017,-6.099999999999994,-5.799999999999983,9.499999999999996,9.699999999999998,-11.099999999999977,-6.700000000000017,-6.099999999999994,-5.799999999999983,-9.499999999999996,-9.699999999999998,-11.099999999999977,-6.700000000000017,-6.099999999999994,-5.799999999999983,9.499999999999996,9.699999999999998,-11.099999999999977,6.700000000000017,6.099999999999994,5.799999999999983
1997-06-27,16.599999999999994,-19.499999999999986,-18.999999999999993,-15.09999999999998,-15.89999999999998,-12.5,16.599999999999994,19.499999999999986,-18.999999999999993,-15.09999999999998,-15.89999999999998,-12.5,-16.599999999999994,-19.499999999999986,-18.999999999999993,-15.09999999999998,-15.89999999999998,-12.5,-16.599999999999994,19.499999999999986,18.999999999999993,15.09999999999998,15.89999999999998,12.5
1997-07-04,14.100000000000001,-14.59999999999999,-16.79999999999997,-18.599999999999994,-14.999999999999991,-12.9,14.100000000000001,14.59999999999999,-16.79999999999997,-18.599999999999994,-14.999999999999991,-12.9,-14.100000000000001,-14.59999999999999,-16.79999999999997,-18.599999999999994,-14.999999999999991,-12.9,14.100000000000001,14.59999999999999,16.79999999999997,18.599999999999994,14.999999999999991,12.9
1997-07-11,14.600000000000001,-15.999999999999993,-17.000000000000014,-17.99999999999997,-16.500000000000004,-14.200000000000035,14.600000000000001,-15.999999999999993,-17.000000000000014,-17.99999999999997,-16.500000000000004,-14.200000000000035,-14.600000000000001,-15.999999999999993,-17.000000000000014,-17.99999999999997,-16.500000000000004,-14.200000000000035,-14.600000000000001,-15.999999999999993,-17.000000000000014,-17.99999999999997,-16.500000000000004,-14.200000000000035
1997-07-18,15.700000000000003,-18.700000000000006,-18.700000000000006,-20.699999999999985,-18.80000000000002,-15.600000000000014,15.700000000000003,-18.700000000000006,-18.700000000000006,-20.699999999999985,-18.80000000000002,-15.600000000000014,-15.700000000000003,-18.700000000000006,-18.700000000000006,-20.699999999999985,-18.80000000000002,-15.600000000000014,15.700000000000003,-18.700000000000006,-18.700000000000006,-20.699999999999985,-18.80000000000002,-15.600000000000014
1997-07-25,15.000000000000002,-13.00000000000001,-13.400000000000013,-13.800000000000034,-11.299999999999999,-9.200000000000008,15.000000000000002,-13.00000000000001,-13.400000000000013,-13.800000000000034,-11.299999999999999,-9.200000000000008,-15.000000000000002,-13.00000000000001,-13.400000000000013,-13.800000000000034,-11.299999999999999,-9.200000000000008,15.000000000000002,13.00000000000001,13.400000000000013,13.800000000000034,11.299999999999999,9.200000000000008
1997-08-01,12.5,-8.800000000000008,-8.400000000000007,-8.900000000000041,-7.70000000000004,-6.700000000000017,12.5,8.800000000000008,-8.400000000000007,-8.900000000000041,-7.70000000000004,-6.700000000000017,-12.5,-8.800000000000008,-8.400000000000007,-8.900000000000041,-7.70000000000004,-6.700000000000017,12.5,8.800000000000008,8.400000000000007,8.900000000000041,7.70000000000004,6.700000000000017
1997-08-08,11.799999999999999,-5.499999999999994,-5.699999999999994,-6.300000000000017,-6.199999999999983,-5.899999999999972,11.799999999999999,-5.499999999999994,-5.699999999999994,-6.300000000000017,-6.199999999999983,-5.899999999999972,-11.799999999999999,-5.499999999999994,-5.699999999999994,-6.300000000000017,-6.199999999999983,-5.899999999999972,-11.799999999999999,-5.499999999999994,-5.699999999999994,-6.300000000000017,-6.199999999999983,-5.899999999999972
1997-08-15,11.099999999999998,-8.200000000000006,-10.299999999999997,-9.00000000000003,-9.199999999999964,-8.20000000000003,11.099999999999998,-8.200000000000006,-10.299999999999997,-9.00000000000003,-9.199999999999964,-8.20000000000003,-11.099999999999998,-8.200000000000006,-10.299999999999997,-9.00000000000003,-9.199999999999964,-8.20000000000003,11.099999999999998,8.200000000000006,10.299999999999997,9.00000000000003,9.199999999999964,8.20000000000003
1997-08-22,4.700000000000005,-6.2999999999999945,-7.699999999999996,-8.099999999999996,-8.099999999999996,-7.100000000000017,4.700000000000005,-6.2999999999999945,-7.699999999999996,-8.099999999999996,-8.099999999999996,-7.100000000000017,-4.700000000000005,-6.2999999999999945,-7.699999999999996,-8.099999999999996,-8.099999999999996,-7.100000000000017,4.700000000000005,6.2999999999999945,7.699999999999996,8.099999999999996,8.099999999999996,7.100000000000017
1997-08-29,3.399999999999992,-9.199999999999985,-11.5,-7.899999999999974,-9.099999999999975,-7.899999999999974,3.399999999999992,-9.199999999999985,-11.5,-7.899999999999974,-9.099999999999975,-7.899999999999974,-3.399999999999992,-9.199999999999985,-11.5,-7.899999999999974,-9.099999999999975,-7.899999999999974,3.399999999999992,9.199999999999985,11.5,7.899999999999974,9.099999999999975,7.899999999999974
1997-09-05,1.7000000000000015,-16.700000000000003,-24.2,-21.70000000000001,-23.600000000000023,-19.399999999999995,1.7000000000000015,-16.700000000000003,-24.2,-21.70000000000001,-23.600000000000023,-19.399999999999995,-1.7000000000000015,-16.700000000000003,-24.2,-21.70000000000001,-23.600000000000023,-19.399999999999995,-1.7000000000000015,-16.700000000000003,-24.2,-21.70000000000001,-23.600000000000023,-19.399999999999995
1997-09-12,-2.100000000000002,-9.599999999999987,-16.900000000000006,-20.799999999999976,-21.300000000000008,-19.499999999999986,-2.100000000000002,-9.599999999999987,-16.900000000000006,-20.799999999999976,-21.300000000000008,-19.499999999999986,2.100000000000002,-9.599999999999987,-16.900000000000006,-20.799999999999976,-21.300000000000008,-19.499999999999986,-2.100000000000002,9.599999999999987,16.900000000000006,20.799999999999976,21.300000000000008,19.499999999999986
1997-09-19,0.7000000000000006,-12.800000000000011,-18.700000000000006,-19.399999999999995,-20.80000000000002,-20.699999999999985,0.7000000000000006,-12.800000000000011,-18.700000000000006,-19.399999999999995,-20.80000000000002,-20.699999999999985,-0.7000000000000006,-12.800000000000011,-18.700000000000006,-19.399999999999995,-20.80000000000002,-20.699999999999985,-0.7000000000000006,12.800000000000011,18.700000000000006,19.399999999999995,20.80000000000002,20.699999999999985
1997-09-26,-1.8999999999999906,-8.800000000000008,-18.300000000000004,-22.599999999999998,-22.80000000000002,-22.69999999999999,-1.8999999999999906,-8.800000000000008,-18.300000000000004,-22.599999999999998,-22.80000000000002,-22.69999999999999,1.8999999999999906,-8.800000000000008,-18.300000000000004,-22.599999999999998,-22.80000000000002,-22.69999999999999,-1.8999999999999906,8.800000000000008,18.300000000000004,22.599999999999998,22.80000000000002,22.69999999999999
1997-10-03,4.199999999999992,-10.40000000000001,-17.100000000000005,-20.099999999999984,-18.999999999999993,-22.500000000000007,4.199999999999992,-10.40000000000001,-17.100000000000005,-20.099999999999984,-18.999999999999993,-22.500000000000007,-4.199999999999992,-10.40000000000001,-17.100000000000005,-20.099999999999984,-18.999999999999993,-22.500000000000007,-4.199999999999992,10.40000000000001,17.100000000000005,20.099999999999984,18.999999999999993,22.500000000000007
1997-10-10,5.999999999999995,-15.100000000000001,-20.199999999999996,-18.500000000000007,-19.600000000000016,-23.0,5.999999999999995,-15.100000000000001,-20.199999999999996,-18.500000000000007,-19.600000000000016,-23.0,-5.999999999999995,-15.100000000000001,-20.199999999999996,-18.500000000000007,-19.600000000000016,-23.0,-5.999999999999995,-15.100000000000001,-20.199999999999996,18.500000000000007,19.600000000000016,23.0
1997-10-17,8.299999999999997,-8.999999999999986,-11.899999999999999,-12.1,-11.299999999999999,-12.9,8.299999999999997,-8.999999999999986,-11.899999999999999,-12.1,-11.299999999999999,-12.9,-8.299999999999997,-8.999999999999986,-11.899999999999999,-12.1,-11.299999999999999,-12.9,8.299999999999997,8.999999999999986,11.899999999999999,12.1,11.299999999999999,12.9
1997-10-24,9.499999999999996,-1.0999999999999899,3.699999999999992,6.800000000000006,13.200000000000012,9.399999999999986,9.499999999999996,-1.0999999999999899,3.699999999999992,6.800000000000006,13.200000000000012,9.399999999999986,-9.499999999999996,-1.0999999999999899,3.699999999999992,6.800000000000006,13.200000000000012,9.399999999999986,9.499999999999996,1.0999999999999899,-3.699999999999992,-6.800000000000006,-13.200000000000012,-9.399999999999986
1997-10-31,4.200000000000004,4.600000000000004,7.000000000000006,14.399999999999991,19.499999999999986,18.299999999999983,4.200000000000004,-4.600000000000004,7.000000000000006,14.399999999999991,19.499999999999986,18.299999999999983,-4.200000000000004,4.600000000000004,7.000000000000006,14.399999999999991,19.499999999999986,18.299999999999983,4.200000000000004,-4.600000000000004,-7.000000000000006,-14.399999999999991,-19.499999999999986,-18.299999999999983
1997-11-07,-0.9000000000000008,1.4000000000000012,4.599999999999982,2.9999999999999805,4.400000000000004,6.499999999999995,-0.9000000000000008,-1.4000000000000012,4.599999999999982,2.9999999999999805,4.400000000000004,6.499999999999995,0.9000000000000008,1.4000000000000012,4.599999999999982,2.9999999999999805,4.400000000000004,6.499999999999995,-0.9000000000000008,-1.4000000000000012,-4.599999999999982,-2.9999999999999805,-4.400000000000004,-6.499999999999995
1997-11-14,-8.299999999999997,5.999999999999983,7.200000000000006,3.200000000000003,7.100000000000017,3.299999999999992,-8.299999999999997,-5.999999999999983,7.200000000000006,3.200000000000003,7.100000000000017,3.299999999999992,8.299999999999997,5.999999999999983,7.200000000000006,3.200000000000003,7.100000000000017,3.299999999999992,-8.299999999999997,5.999999999999983,7.200000000000006,3.200000000000003,7.100000000000017,3.299999999999992
1997-11-21,-16.400000000000002,1.4999999999999902,-3.1999999999999806,-10.10000000000002,-11.899999999999977,-13.200000000000012,-16.400000000000002,1.4999999999999902,-3.1999999999999806,-10.10000000000002,-11.899999999999977,-13.200000000000012,16.400000000000002,1.4999999999999902,-3.1999999999999806,-10.10000000000002,-11.899999999999977,-13.200000000000012,-16.400000000000002,1.4999999999999902,-3.1999999999999806,-10.10000000000002,-11.899999999999977,-13.200000000000012
1997-11-28,-14.100000000000001,2.200000000000002,1.4000000000000012,-9.699999999999998,-11.499999999999977,-12.400000000000011,-14.100000000000001,2.200000000000002,1.4000000000000012,-9.699999999999998,-11.499999999999977,-12.400000000000011,14.100000000000001,2.200000000000002,1.4000000000000012,-9.699999999999998,-11.499999999999977,-12.400000000000011,14.100000000000001,2.200000000000002,-1.4000000000000012,9.699999999999998,11.499999999999977,-12.400000000000011
1997-12-05,-9.999999999999998,9.099999999999998,6.500000000000017,4.600000000000004,7.900000000000018,4.700000000000015,-9.999999999999998,-9.099999999999998,6.500000000000017,4.600000000000004,7.900000000000018,4.700000000000015,9.999999999999998,9.099999999999998,6.500000000000017,4.600000000000004,7.900000000000018,4.700000000000015,9.999999999999998,-9.099999999999998,-6.500000000000017,-4.600000000000004,-7.900000000000018,-4.700000000000015
1997-12-12,-5.400000000000005,-0.9999999999999787,-5.300000000000016,-4.299999999999993,-7.400000000000029,-4.499999999999993,-5.400000000000005,0.9999999999999787,-5.300000000000016,-4.299999999999993,-7.400000000000029,-4.499999999999993,5.400000000000005,-0.9999999999999787,-5.300000000000016,-4.299999999999993,-7.400000000000029,-4.499999999999993,5.400000000000005,-0.9999999999999787,-5.300000000000016,-4.299999999999993,-7.400000000000029,-4.499999999999993
1997-12-19,4.5000000000000036,0.49999999999998934,0.40000000000000036,0.40000000000000036,-1.6000000000000014,0.30000000000001137,4.5000000000000036,0.49999999999998934,0.40000000000000036,0.40000000000000036,-1.6000000000000014,0.30000000000001137,-4.5000000000000036,0.49999999999998934,0.40000000000000036,0.40000000000000036,-1.6000000000000014,0.30000000000001137,-4.5000000000000036,0.49999999999998934,-0.40000000000000036,-0.40000000000000036,1.6000000000000014,-0.30000000000001137
1997-12-26,-10.099999999999998,13.900000000000002,15.49999999999998,14.999999999999991,16.000000000000014,13.500000000000023,-10.099999999999998,13.900000000000002,15.49999999999998,14.999999999999991,16.000000000000014,13.500000000000023,10.099999999999998,13.900000000000002,15.49999999999998,14.999999999999991,16.000000000000014,13.500000000000023,10.099999999999998,13.900000000000002,15.49999999999998,14.999999999999991,-16.000000000000014,13.500000000000023
1998-01-02,-14.400000000000002,-14.999999999999991,-12.9,7.499999999999996,8.199999999999985,6.599999999999984,-14.400000000000002,14.999999999999991,12.9,7.499999999999996,8.199999999999985,6.599999999999984,-14.400000000000002,14.999999999999991,12.9,7.499999999999996,8.199999999999985,-6.599999999999984,14.400000000000002,14.999999999999991,12.9,7.499999999999996,8.199999999999985,6.599999999999984
1998-01-09,-21.199999999999996,-21.199999999999996,-17.900000000000006,13.199999999999989,16.1,13.200000000000012,-21.199999999999996,-21.199999999999996,-17.900000000000006,-13.199999999999989,-16.1,-13.200000000000012,-21.199999999999996,21.199999999999996,17.900000000000006,13.199999999999989,16.1,-13.200000000000012,-21.199999999999996,-21.199999999999996,-17.900000000000006,-13.199999999999989,-16.1,-13.200000000000012
1998-01-16,-16.600000000000005,-11.299999999999999,-8.099999999999996,5.800000000000005,6.699999999999973,3.600000000000003,-16.600000000000005,-11.299999999999999,-8.099999999999996,-5.800000000000005,-6.699999999999973,-3.600000000000003,-16.600000000000005,11.299999999999999,8.099999999999996,5.800000000000005,6.699999999999973,-3.600000000000003,-16.600000000000005,11.299999999999999,8.099999999999996,5.800000000000005,6.699999999999973,3.600000000000003
1998-01-23,2.400000000000002,9.800000000000008,15.199999999999992,-16.09999999999998,-18.300000000000026,-15.700000000000003,2.400000000000002,-9.800000000000008,-15.199999999999992,-16.09999999999998,-18.300000000000026,-15.700000000000003,-2.400000000000002,-9.800000000000008,-15.199999999999992,-16.09999999999998,-18.300000000000026,-15.700000000000003,-2.400000000000002,-9.800000000000008,-15.199999999999992,-16.09999999999998,-18.300000000000026,-15.700000000000003
1998-01-30,15.300000000000002,15.100000000000001,9.000000000000007,-8.999999999999986,-10.499999999999998,-9.299999999999997,15.300000000000002,-15.100000000000001,-9.000000000000007,-8.999999999999986,-10.499999999999998,-9.299999999999997,-15.300000000000002,-15.100000000000001,-9.000000000000007,-8.999999999999986,-10.499999999999998,-9.299999999999997,-15.300000000000002,-15.100000000000001,9.000000000000007,8.999999999999986,10.499999999999998,9.299999999999997
1998-02-06,22.4,19.400000000000016,13.199999999999989,-10.599999999999987,-14.19999999999999,-11.100000000000021,22.4,19.400000000000016,13.199999999999989,-10.599999999999987,-14.19999999999999,-11.100000000000021,-22.4,-19.400000000000016,-13.199999999999989,-10.599999999999987,-14.19999999999999,-11.100000000000021,-22.4,-19.400000000000016,-13.199999999999989,-10.599999999999987,-14.19999999999999,-11.100000000000021
1998-02-13,17.100000000000005,15.699999999999982,14.200000000000014,-14.500000000000002,-15.49999999999998,-13.3,17.100000000000005,15.699999999999982,14.200000000000014,14.500000000000002,15.49999999999998,-13.3,-17.100000000000005,-15.699999999999982,-14.200000000000014,-14.500000000000002,-15.49999999999998,-13.3,17.100000000000005,15.699999999999982,14.200000000000014,14.500000000000002,15.49999999999998,13.3
1998-02-20,10.7,9.399999999999986,6.400000000000006,-7.800000000000007,-9.299999999999997,-11.100000000000021,10.7,9.399999999999986,6.400000000000006,7.800000000000007,9.299999999999997,11.100000000000021,10.7,-9.399999999999986,-6.400000000000006,-7.800000000000007,-9.299999999999997,-11.100000000000021,10.7,9.399999999999986,6.400000000000006,7.800000000000007,9.299999999999997,11.100000000000021
1998-02-27,-2.300000000000002,0.20000000000000018,2.499999999999991,-1.100000000000012,-2.400000000000002,-2.400000000000002,-2.300000000000002,0.20000000000000018,2.499999999999991,1.100000000000012,2.400000000000002,2.400000000000002,2.300000000000002,-0.20000000000000018,-2.499999999999991,-1.100000000000012,-2.400000000000002,-2.400000000000002,-2.300000000000002,0.20000000000000018,-2.499999999999991,-1.100000000000012,-2.400000000000002,-2.400000000000002
1998-03-06,-5.600000000000005,-7.800000000000007,-7.799999999999985,3.699999999999992,5.500000000000016,3.600000000000003,-5.600000000000005,-7.800000000000007,-7.799999999999985,-3.699999999999992,-5.500000000000016,3.600000000000003,5.600000000000005,7.800000000000007,7.799999999999985,3.699999999999992,5.500000000000016,3.600000000000003,-5.600000000000005,-7.800000000000007,-7.799999999999985,3.699999999999992,-5.500000000000016,-3.600000000000003
1998-03-13,-1.5000000000000013,-2.9999999999999805,-6.600000000000006,7.200000000000006,7.799999999999985,8.499999999999996,-1.5000000000000013,-2.9999999999999805,-6.600000000000006,-7.200000000000006,-7.799999999999985,-8.499999999999996,-1.5000000000000013,2.9999999999999805,6.600000000000006,7.200000000000006,7.799999999999985,-8.499999999999996,-1.5000000000000013,-2.9999999999999805,-6.600000000000006,-7.200000000000006,-7.799999999999985,-8.499999999999996
